ltable_id,rtable_id,label,block_id,entity_a,entity_b,entity_a_title,entity_b_title
0,1878,1,pack,title: clickart 950 000 premier image pack ( dvd-rom ); manufacturer: broderbund; price: nan,title: clickart 950000 premier image pack ( dvd-rom ); manufacturer: nan; price: 48.95,clickart 950 000 premier image pack ( dvd-rom ),clickart 950000 premier image pack ( dvd-rom )
646,2143,0,entertntertatertaiertaintainmeainmeninment,title: instant immersion german audio; manufacturer: topics entertainment; price: nan,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant immersion german audio,instant immersion translator deluxe 2.0
678,2143,0,entertntertatertaiertaintainmeainmeninment,title: instant immersion german v2 .0 ( pc & mac ); manufacturer: topics entertainment; price: 29.99,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant immersion german v2 .0 ( pc & mac ),instant immersion translator deluxe 2.0
731,2143,0,entertntertatertaiertaintainmeainmeninment,title: instant immersion italian platinum; manufacturer: topics entertainment; price: 129.99,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant immersion italian platinum,instant immersion translator deluxe 2.0
753,2195,0,entertntertatertaiertaintainmeainmeninment,title: microsoft office & windows training professional; manufacturer: topics entertainment; price: 49.95,title: microsoft microsoft office 2004 software suite mac apple & mac software; manufacturer: nan; price: 399.95,microsoft office & windows training professional,microsoft microsoft office 2004 software suite mac apple & mac software
852,2199,0,entertntertatertaiertaintainmeainmeninment,title: cinescore professional soundtrack edition; manufacturer: sony-pictures-digital-entertainment; price: 249.95,title: adobe premiere pro 2.0 software professional editing software; manufacturer: nan; price: 848.95,cinescore professional soundtrack edition,adobe premiere pro 2.0 software professional editing software
890,2143,0,entertntertatertaiertaintainmeainmeninment,title: instant immersion japanese deluxe 2.0; manufacturer: topics entertainment; price: 39.99,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant immersion japanese deluxe 2.0,instant immersion translator deluxe 2.0
925,2143,0,entertntertatertaiertaintainmeainmeninment,title: instant play guitar deluxe v2 .; manufacturer: topics entertainment; price: 39.48,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant play guitar deluxe v2 .,instant immersion translator deluxe 2.0
971,2143,0,entertntertatertaiertaintainmeainmeninment,title: instant immersion ingles audio deluxe; manufacturer: topics entertainment; price: nan,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant immersion ingles audio deluxe,instant immersion translator deluxe 2.0
981,2143,0,entertntertatertaiertaintainmeainmeninment,title: instant immersion italian v2 .0 ( large box ); manufacturer: topics entertainment; price: 29.99,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant immersion italian v2 .0 ( large box ),instant immersion translator deluxe 2.0
991,2143,0,entertntertatertaiertaintainmeainmeninment,title: instant immersion spanish audio deluxe; manufacturer: topics entertainment; price: 39.95,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant immersion spanish audio deluxe,instant immersion translator deluxe 2.0
1017,1623,0,entertntertatertaiertaintainmeainmeninment,title: language lab german; manufacturer: topics entertainment; price: 39.99,title: language guide for nuvi 350; manufacturer: nan; price: 79.95,language lab german,language guide for nuvi 350
1321,2143,0,entertntertatertaiertaintainmeainmeninment,title: instant immersion american sign language win/mac; manufacturer: topics entertainment; price: 9.99,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant immersion american sign language win/mac,instant immersion translator deluxe 2.0
1329,2143,1,entertntertatertaiertaintainmeainmeninment,title: instant immersion translator deluxe 2.0; manufacturer: topics entertainment; price: 49.99,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant immersion translator deluxe 2.0,instant immersion translator deluxe 2.0
1341,2143,0,entertntertatertaiertaintainmeainmeninment,title: instant immersion hawaiian audio; manufacturer: topics entertainment; price: nan,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant immersion hawaiian audio,instant immersion translator deluxe 2.0
1353,2143,0,entertntertatertaiertaintainmeainmeninment,title: instant immersion italian deluxe v2 .0 ( large box ); manufacturer: topics entertainment; price: 29.99,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant immersion italian deluxe v2 .0 ( large box ),instant immersion translator deluxe 2.0
18,2873,0,entertntertaertainrtainmtainmeainmeninment,title: the human body; manufacturer: topics entertainment; price: 19.99,title: human body 360 megasystems; manufacturer: nan; price: 29.99,the human body,human body 360 megasystems
44,2143,0,entertntertaertainrtainmtainmeainmeninment,title: instant immersion language lab deluxe edition; manufacturer: topics entertainment; price: nan,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant immersion language lab deluxe edition,instant immersion translator deluxe 2.0
66,1574,1,entertntertaertainrtainmtainmeainmeninment,title: freddi fish 2 : the haunted schoolhouse; manufacturer: humongous entertainment; price: 29.95,title: freddi fish 2 case of haunted schl hse; manufacturer: nan; price: 7.5,freddi fish 2 : the haunted schoolhouse,freddi fish 2 case of haunted schl hse
105,2143,0,entertntertaertainrtainmtainmeainmeninment,title: instant immersion spanish ( audio book ); manufacturer: topics entertainment; price: nan,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant immersion spanish ( audio book ),instant immersion translator deluxe 2.0
109,2143,0,entertntertaertainrtainmtainmeainmeninment,title: instant immersion french 2.0; manufacturer: topics entertainment; price: 29.99,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant immersion french 2.0,instant immersion translator deluxe 2.0
111,2143,0,entertntertaertainrtainmtainmeainmeninment,title: instant play electric guitar deluxe; manufacturer: topics entertainment; price: 39.99,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant play electric guitar deluxe,instant immersion translator deluxe 2.0
176,2143,0,entertntertaertainrtainmtainmeainmeninment,title: instant immersion japanese ( audio book ); manufacturer: topics entertainment; price: nan,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant immersion japanese ( audio book ),instant immersion translator deluxe 2.0
211,2423,0,entertntertaertainrtainmtainmeainmeninment,title: microsoft entertainment pack ce; manufacturer: microsoft; price: 49.5,title: microsoft student with encarta premium 2008 complete package; manufacturer: nan; price: 43.6,microsoft entertainment pack ce,microsoft student with encarta premium 2008 complete package
274,2143,0,entertntertaertainrtainmtainmeainmeninment,title: instant immersion italian 2.0; manufacturer: topics entertainment; price: 29.99,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant immersion italian 2.0,instant immersion translator deluxe 2.0
276,2143,0,entertntertaertainrtainmtainmeainmeninment,title: instant immersion 33 languages; manufacturer: topics entertainment; price: 49.99,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant immersion 33 languages,instant immersion translator deluxe 2.0
348,1961,0,entertntertaertainrtainmtainmeainmeninment,title: microsoft office & windows training; manufacturer: topics entertainment; price: 29.99,title: microsoft windows services for netware v. 5.0 complete package; manufacturer: nan; price: 138.17,microsoft office & windows training,microsoft windows services for netware v. 5.0 complete package
348,2195,0,entertntertaertainrtainmtainmeainmeninment,title: microsoft office & windows training; manufacturer: topics entertainment; price: 29.99,title: microsoft microsoft office 2004 software suite mac apple & mac software; manufacturer: nan; price: 399.95,microsoft office & windows training,microsoft microsoft office 2004 software suite mac apple & mac software
389,2143,0,entertntertaertainrtainmtainmeainmeninment,title: instant immersion japanese 2.0; manufacturer: topics entertainment; price: 19.99,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant immersion japanese 2.0,instant immersion translator deluxe 2.0
515,2143,0,entertntertaertainrtainmtainmeainmeninment,title: instant immersion spanish deluxe 2.0; manufacturer: topics entertainment; price: 49.99,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant immersion spanish deluxe 2.0,instant immersion translator deluxe 2.0
554,2143,0,entertntertaertainrtainmtainmeainmeninment,title: instant immersion german deluxe 2.0; manufacturer: topics entertainment; price: 39.99,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant immersion german deluxe 2.0,instant immersion translator deluxe 2.0
556,2143,0,entertntertaertainrtainmtainmeainmeninment,title: instant immersion italian deluxe 2.0; manufacturer: topics entertainment; price: 49.99,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant immersion italian deluxe 2.0,instant immersion translator deluxe 2.0
558,2143,0,entertntertaertainrtainmtainmeainmeninment,title: instant immersion spanish 2.0; manufacturer: topics entertainment; price: 29.99,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant immersion spanish 2.0,instant immersion translator deluxe 2.0
599,2143,0,entertntertaertainrtainmtainmeainmeninment,title: instant immersion french deluxe 2.0; manufacturer: topics entertainment; price: 49.99,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant immersion french deluxe 2.0,instant immersion translator deluxe 2.0
646,2143,0,entertntertaertainrtainmtainmeainmeninment,title: instant immersion german audio; manufacturer: topics entertainment; price: nan,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant immersion german audio,instant immersion translator deluxe 2.0
678,2143,0,entertntertaertainrtainmtainmeainmeninment,title: instant immersion german v2 .0 ( pc & mac ); manufacturer: topics entertainment; price: 29.99,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant immersion german v2 .0 ( pc & mac ),instant immersion translator deluxe 2.0
731,2143,0,entertntertaertainrtainmtainmeainmeninment,title: instant immersion italian platinum; manufacturer: topics entertainment; price: 129.99,title: instant immersion translator deluxe 2.0; manufacturer: nan; price: 22.9,instant immersion italian platinum,instant immersion translator deluxe 2.0
753,2195,0,entertntertaertainrtainmtainmeainmeninment,title: microsoft office & windows training professional; manufacturer: topics entertainment; price: 49.95,title: microsoft microsoft office 2004 software suite mac apple & mac software; manufacturer: nan; price: 399.95,microsoft office & windows training professional,microsoft microsoft office 2004 software suite mac apple & mac software
852,2199,0,entertntertaertainrtainmtainmeainmeninment,title: cinescore professional soundtrack edition; manufacturer: sony-pictures-digital-entertainment; price: 249.95,title: adobe premiere pro 2.0 software professional editing software; manufacturer: nan; price: 848.95,cinescore professional soundtrack edition,adobe premiere pro 2.0 software professional editing software
