ltable_id,rtable_id,label,block_id,entity_a,entity_b,entity_a_title,entity_b_title,sub_block_id,sub_block_size
15,2141,0,0,title: omnioutliner professional 3.0; manufacturer: csdc; price: 69.95,title: system mechanic 6 professional; manufacturer: nan; price: 36.9,omnioutliner professional 3.0,system mechanic 6 professional,0_0,6
92,2219,0,softwaoftwar,title: computrace lojack for laptops 4 year subscription; manufacturer: absolute software; price: 119.99,title: absolute software lfl-m2-12 computrace lojack for laptops 1 year license mac 10.2 or higher; manufacturer: nan; price: 44.97,computrace lojack for laptops 4 year subscription,absolute software lfl-m2-12 computrace lojack for laptops 1 year license mac 10.2 or higher,softwaoftwar_1,6
92,2714,0,softwaoftwar,title: computrace lojack for laptops 4 year subscription; manufacturer: absolute software; price: 119.99,title: absolute software lfl-m2-36 computrace lojack for laptops 3 year license mac 10.2 or higher; manufacturer: nan; price: 80.97,computrace lojack for laptops 4 year subscription,absolute software lfl-m2-36 computrace lojack for laptops 3 year license mac 10.2 or higher,softwaoftwar_1,6
135,1763,0,softwaoftwar,title: microsoft crm professional cal 3.0 product upgrade license pack user cal; manufacturer: microsoft software; price: 9980.0,title: 29500244 adobe creative suite 3 design premium product upgrade package 1 user upgra; manufacturer: nan; price: 1687.48,microsoft crm professional cal 3.0 product upgrade license pack user cal,29500244 adobe creative suite 3 design premium product upgrade package 1 user upgra,softwaoftwar_1,6
210,2122,0,softwaoftwar,title: upgrade terminal emulation software 2006 with media 1u; manufacturer: esker; price: nan,title: make finale 2006 software music production software; manufacturer: nan; price: 424.95,upgrade terminal emulation software 2006 with media 1u,make finale 2006 software music production software,softwaoftwar_2,6
244,2423,0,softwaoftwar,title: microsoft visual studio team edition for software developers 2005 with msdn premium; manufacturer: microsoft; price: 5479.0,title: microsoft student with encarta premium 2008 complete package; manufacturer: nan; price: 43.6,microsoft visual studio team edition for software developers 2005 with msdn premium,microsoft student with encarta premium 2008 complete package,softwaoftwar_2,6
244,2803,0,softwaoftwar,title: microsoft visual studio team edition for software developers 2005 with msdn premium; manufacturer: microsoft; price: 5479.0,title: visual studio pro 2005 upgrade ( pc ) microsoft; manufacturer: nan; price: 549.0,microsoft visual studio team edition for software developers 2005 with msdn premium,visual studio pro 2005 upgrade ( pc ) microsoft,softwaoftwar_2,6
258,2423,0,softwaoftwar,title: microsoft visual studio team edition for software architect 2005 with msdn premium; manufacturer: microsoft; price: 5479.0,title: microsoft student with encarta premium 2008 complete package; manufacturer: nan; price: 43.6,microsoft visual studio team edition for software architect 2005 with msdn premium,microsoft student with encarta premium 2008 complete package,softwaoftwar_2,6
258,2803,0,softwaoftwar,title: microsoft visual studio team edition for software architect 2005 with msdn premium; manufacturer: microsoft; price: 5479.0,title: visual studio pro 2005 upgrade ( pc ) microsoft; manufacturer: nan; price: 549.0,microsoft visual studio team edition for software architect 2005 with msdn premium,visual studio pro 2005 upgrade ( pc ) microsoft,softwaoftwar_2,6
271,1512,1,softwaoftwar,title: microsoft office small business 2007; manufacturer: microsoft software; price: 735.33,title: microsoft w87-02380 office sbe 2007 win32; manufacturer: nan; price: 400.34,microsoft office small business 2007,microsoft w87-02380 office sbe 2007 win32,softwaoftwar_2,6
271,2137,0,softwaoftwar,title: microsoft office small business 2007; manufacturer: microsoft software; price: 735.33,title: microsoft microsoft office 2004 software suite mac education apple & mac software; manufacturer: nan; price: 148.95,microsoft office small business 2007,microsoft microsoft office 2004 software suite mac education apple & mac software,softwaoftwar_3,6
271,2165,0,softwaoftwar,title: microsoft office small business 2007; manufacturer: microsoft software; price: 735.33,title: microsoft microsoft office pro 2004 software suite mac apple & mac software; manufacturer: nan; price: 498.95,microsoft office small business 2007,microsoft microsoft office pro 2004 software suite mac apple & mac software,softwaoftwar_3,6
271,2206,0,softwaoftwar,title: microsoft office small business 2007; manufacturer: microsoft software; price: 735.33,title: microsoft office 2004 software suite oem mac apple & mac software; manufacturer: nan; price: 239.95,microsoft office small business 2007,microsoft office 2004 software suite oem mac apple & mac software,softwaoftwar_3,6
271,2332,0,softwaoftwar,title: microsoft office small business 2007; manufacturer: microsoft software; price: 735.33,title: designing forms with microsoft office infopath 2007; manufacturer: nan; price: 36.39,microsoft office small business 2007,designing forms with microsoft office infopath 2007,softwaoftwar_3,6
271,2411,0,softwaoftwar,title: microsoft office small business 2007; manufacturer: microsoft software; price: 735.33,title: office mac 2004 microsoft 731-01002; manufacturer: nan; price: 331.77,microsoft office small business 2007,office mac 2004 microsoft 731-01002,softwaoftwar_3,6
271,3145,0,softwaoftwar,title: microsoft office small business 2007; manufacturer: microsoft software; price: 735.33,title: palo alto business plan pro 2007; manufacturer: nan; price: 83.99,microsoft office small business 2007,palo alto business plan pro 2007,softwaoftwar_3,6
271,3215,0,softwaoftwar,title: microsoft office small business 2007; manufacturer: microsoft software; price: 735.33,title: microsoft ( r ) money 2007 deluxe; manufacturer: nan; price: 49.99,microsoft office small business 2007,microsoft ( r ) money 2007 deluxe,softwaoftwar_4,6
284,2192,0,softwaoftwar,title: sibelius 5 educational edition; manufacturer: sibelius-software-ltd .; price: 329.0,title: sibelius sibelius 4 software music production software; manufacturer: sibelius-software-ltd .; price: 449.95,sibelius 5 educational edition,sibelius sibelius 4 software music production software,softwaoftwar_4,6
287,1525,0,softwaoftwar,title: sibelius 5 professional edition; manufacturer: sibelius-software-ltd .; price: 599.0,title: crystal reports xi professional edition complete package; manufacturer: nan; price: 537.57,sibelius 5 professional edition,crystal reports xi professional edition complete package,softwaoftwar_4,6
287,2141,0,softwaoftwar,title: sibelius 5 professional edition; manufacturer: sibelius-software-ltd .; price: 599.0,title: system mechanic 6 professional; manufacturer: nan; price: 36.9,sibelius 5 professional edition,system mechanic 6 professional,softwaoftwar_4,6
287,2192,0,softwaoftwar,title: sibelius 5 professional edition; manufacturer: sibelius-software-ltd .; price: 599.0,title: sibelius sibelius 4 software music production software; manufacturer: sibelius-software-ltd .; price: 449.95,sibelius 5 professional edition,sibelius sibelius 4 software music production software,softwaoftwar_4,6
287,2792,0,softwaoftwar,title: sibelius 5 professional edition; manufacturer: sibelius-software-ltd .; price: 599.0,title: adobe dv rack 2.0 hd software for windows professional editing software; manufacturer: nan; price: 499.0,sibelius 5 professional edition,adobe dv rack 2.0 hd software for windows professional editing software,softwaoftwar_4,6
287,2839,0,softwaoftwar,title: sibelius 5 professional edition; manufacturer: sibelius-software-ltd .; price: 599.0,title: adobe flash cs3 professional ( mac ); manufacturer: nan; price: 699.0,sibelius 5 professional edition,adobe flash cs3 professional ( mac ),softwaoftwar_5,6
287,2998,0,softwaoftwar,title: sibelius 5 professional edition; manufacturer: sibelius-software-ltd .; price: 599.0,title: orgchart professional 1.3; manufacturer: nan; price: 39.95,sibelius 5 professional edition,orgchart professional 1.3,softwaoftwar_5,6
287,3214,0,softwaoftwar,title: sibelius 5 professional edition; manufacturer: sibelius-software-ltd .; price: 599.0,title: system mechanic ( r ) 5 professional; manufacturer: nan; price: 69.95,sibelius 5 professional edition,system mechanic ( r ) 5 professional,softwaoftwar_5,6
388,2145,0,softwaoftwar,title: zonealarm wireless security; manufacturer: encore software; price: 29.99,title: zone alarm pro 5; manufacturer: nan; price: 12.9,zonealarm wireless security,zone alarm pro 5,softwaoftwar_5,6
393,2803,0,softwaoftwar,title: microsoft visual studio test agent 2005 cd 1 processor license; manufacturer: microsoft software; price: 5099.0,title: visual studio pro 2005 upgrade ( pc ) microsoft; manufacturer: nan; price: 549.0,microsoft visual studio test agent 2005 cd 1 processor license,visual studio pro 2005 upgrade ( pc ) microsoft,softwaoftwar_5,6
408,2813,0,softwaoftwar,title: before you know it deluxe spanish edition for pc/mac; manufacturer: encore software; price: 29.99,title: webroot spy sweeper spanish edition ( pc ); manufacturer: nan; price: 29.99,before you know it deluxe spanish edition for pc/mac,webroot spy sweeper spanish edition ( pc ),softwaoftwar_5,6
432,2398,0,softwaoftwar,title: cell phone software solution; manufacturer: susteen; price: 113.1,title: onone software inc. mpr-40212; manufacturer: onone software inc.; price: 66.27,cell phone software solution,onone software inc. mpr-40212,softwaoftwar_6,6
436,2783,1,softwaoftwar,title: sudoku puzzle addict : unlimited edition; manufacturer: global-software-publ-na; price: nan,title: global software a2960jcw sudoku puzzle addict : unlimited edition win 98 me 2000 xp; manufacturer: nan; price: 8.79,sudoku puzzle addict : unlimited edition,global software a2960jcw sudoku puzzle addict : unlimited edition win 98 me 2000 xp,softwaoftwar_6,6
436,2785,0,softwaoftwar,title: sudoku puzzle addict : unlimited edition; manufacturer: global-software-publ-na; price: nan,title: global software a2991m2w sudoku puzzle addict ( win 98 me 2000 xp ); manufacturer: global-software-publishing-north-america-inc; price: 8.79,sudoku puzzle addict : unlimited edition,global software a2991m2w sudoku puzzle addict ( win 98 me 2000 xp ),softwaoftwar_6,6
479,2418,0,softwaoftwar,title: sound studio 3 : record edit add effects to audio ( mac ); manufacturer: freeverse software; price: 79.99,title: sound forge audio studio 9; manufacturer: nan; price: 66.89,sound studio 3 : record edit add effects to audio ( mac ),sound forge audio studio 9,softwaoftwar_6,6
479,2452,1,softwaoftwar,title: sound studio 3 : record edit add effects to audio ( mac ); manufacturer: freeverse software; price: 79.99,title: sound studio 3 for mac; manufacturer: nan; price: 79.99,sound studio 3 : record edit add effects to audio ( mac ),sound studio 3 for mac,softwaoftwar_6,6
